Date,Time of day,act_price,fore_gen,fore_price,hour,month,day,weekday,week,map_ap,map_fp
"27-Jan, 2018",6:00 PM,39.7,0,34.85595813,18,1,27,6,4,0.7,0.67
"27-Jan, 2018",7:00 PM,34.07,0,38.54511571,19,1,27,6,4,0.67,0.69
"27-Jan, 2018",8:00 PM,27.89,0,29.73629901,20,1,27,6,4,0.64,0.65
"27-Jan, 2018",9:00 PM,11.91,0,9.674074462,21,1,27,6,4,0.56,0.55
"27-Jan, 2018",10:00 PM,10.98,0,12.3845667,22,1,27,6,4,0.55,0.56
"27-Jan, 2018",11:00 PM,0.1,0,0.137330344,23,1,27,6,4,0.5,0.5
"28-Jan, 2018",12:00 AM,-0.04,0,5.555517087,0,1,28,0,4,0.5,0.53
"28-Jan, 2018",1:00 AM,-12.02,0,-11.15292162,1,1,28,0,4,0.44,0.44
"28-Jan, 2018",2:00 AM,-19.43,0,-23.88364207,2,1,28,0,4,0.4,0.38
"28-Jan, 2018",3:00 AM,-12.19,0,-10.75197907,3,1,28,0,4,0.44,0.45
"28-Jan, 2018",4:00 AM,-9.14,0,-8.551452396,4,1,28,0,4,0.45,0.46
"28-Jan, 2018",5:00 AM,0.04,0,-2.256943468,5,1,28,0,4,0.5,0.49
"28-Jan, 2018",6:00 AM,-0.25,0,-3.810311478,6,1,28,0,4,0.5,0.48
"28-Jan, 2018",7:00 AM,2.09,0,-2.803337565,7,1,28,0,4,0.51,0.49
"28-Jan, 2018",8:00 AM,10.34,0.01,10.43412599,8,1,28,0,4,0.55,0.55
"28-Jan, 2018",9:00 AM,11.65,0.04,15.01704382,9,1,28,0,4,0.56,0.58
"28-Jan, 2018",10:00 AM,14.04,0.05,8.013955185,10,1,28,0,4,0.57,0.54
"28-Jan, 2018",11:00 AM,11.69,0.04,9.046833559,11,1,28,0,4,0.56,0.55
"28-Jan, 2018",12:00 PM,11.64,0.05,11.90571356,12,1,28,0,4,0.56,0.56
"28-Jan, 2018",1:00 PM,6.32,0.06,5.61634391,13,1,28,0,4,0.53,0.53
"28-Jan, 2018",2:00 PM,10.32,0.04,8.672791604,14,1,28,0,4,0.55,0.54
"28-Jan, 2018",3:00 PM,10.09,0.01,9.166046746,15,1,28,0,4,0.55,0.55
"28-Jan, 2018",4:00 PM,10.8,0,14.65784776,16,1,28,0,4,0.55,0.57
"28-Jan, 2018",5:00 PM,11.8,0,6.057606675,17,1,28,0,4,0.56,0.53
"28-Jan, 2018",6:00 PM,18.55,0,19.70795346,18,1,28,0,4,0.59,0.6
"28-Jan, 2018",7:00 PM,14.17,0,16.05518293,19,1,28,0,4,0.57,0.58
"28-Jan, 2018",8:00 PM,10.47,0,16.34736935,20,1,28,0,4,0.55,0.58
"28-Jan, 2018",9:00 PM,10.41,0,5.888795384,21,1,28,0,4,0.55,0.53
"28-Jan, 2018",10:00 PM,10.85,0,13.17922021,22,1,28,0,4,0.55,0.57
"28-Jan, 2018",11:00 PM,0.5,0,3.698733915,23,1,28,0,4,0.5,0.52
"29-Jan, 2018",12:00 AM,-0.05,0,3.522075428,0,1,29,1,5,0.5,0.52
"29-Jan, 2018",1:00 AM,-4.09,0,-0.267652241,1,1,29,1,5,0.48,0.5
"29-Jan, 2018",2:00 AM,-20.25,0,-15.90094993,2,1,29,1,5,0.4,0.42
"29-Jan, 2018",3:00 AM,-20.09,0,-29.61894886,3,1,29,1,5,0.4,0.35
"29-Jan, 2018",4:00 AM,-19.96,0,-20.64094011,4,1,29,1,5,0.4,0.4
"29-Jan, 2018",5:00 AM,-0.9,0,-7.725688147,5,1,29,1,5,0.5,0.46
"29-Jan, 2018",6:00 AM,12.43,0,18.18215703,6,1,29,1,5,0.56,0.59
"29-Jan, 2018",7:00 AM,29.98,0,27.55953256,7,1,29,1,5,0.65,0.64
"29-Jan, 2018",8:00 AM,29.32,0,28.9853454,8,1,29,1,5,0.65,0.64
"29-Jan, 2018",9:00 AM,28.04,0.02,29.45147756,9,1,29,1,5,0.64,0.65
"29-Jan, 2018",10:00 AM,28.09,0.03,28.50919349,10,1,29,1,5,0.64,0.64
"29-Jan, 2018",11:00 AM,28.07,0.05,23.71096005,11,1,29,1,5,0.64,0.62
"29-Jan, 2018",12:00 PM,18.97,0.08,14.19700344,12,1,29,1,5,0.59,0.57
"29-Jan, 2018",1:00 PM,22.94,0.06,31.27546285,13,1,29,1,5,0.61,0.66
"29-Jan, 2018",2:00 PM,29.62,0.04,37.23467287,14,1,29,1,5,0.65,0.69
"29-Jan, 2018",3:00 PM,30.52,0.01,35.56527613,15,1,29,1,5,0.65,0.68
"29-Jan, 2018",4:00 PM,30.48,0,25.09190174,16,1,29,1,5,0.65,0.63
"29-Jan, 2018",5:00 PM,31.98,0,30.11716469,17,1,29,1,5,0.66,0.65
"29-Jan, 2018",6:00 PM,34.26,0,30.06301135,18,1,29,1,5,0.67,0.65
"29-Jan, 2018",7:00 PM,29.93,0,24.71405593,19,1,29,1,5,0.65,0.62
"29-Jan, 2018",8:00 PM,29.77,0,28.35557511,20,1,29,1,5,0.65,0.64
"29-Jan, 2018",9:00 PM,22.04,0,24.74989081,21,1,29,1,5,0.61,0.62
"29-Jan, 2018",10:00 PM,14.08,0,12.72881591,22,1,29,1,5,0.57,0.56
